w_v,w_y,cv,cy,tv_0,ty_0,r,S_rate_ini,Rcv_rate_ini,Rcy_rate_ini,Rv_rate_ini,Ry_rate_ini,R_rate_ini,group
0.08279309085139548,0.1368806533846512,0.7171808542732161,0.635532374328551,17.051178807226407,14.203755883128,0.8323105157324378,0.6712764322391657,0.09753177133328689,0.08264123756388267,0.4114332642856765,0.5238619894614004,0.2761046063441339,43
0.4908822524478224,0.22910388981087093,0.13424638288101487,0.8671253327604923,18.249076029621374,21.34532098809727,0.4926452735167325,0.7302885047503367,0.0909546387490755,0.07857877984639888,0.44596292377061586,0.7470699516709706,0.1911355386592025,44
0.7423278357890307,0.23234777648994742,0.36522217743037766,0.11960424147199904,19.730305708910336,18.134009996907377,0.6034980585655644,0.8650996774633137,0.0693545638680977,0.01887199478704787,0.6370697181815914,0.8360573809931701,0.8115639955130928,45
0.08721738976235864,0.051252866726366,0.6929110683674955,0.016570082732548164,15.412680773419817,20.260992739625998,0.36040341144453425,0.12062047589127121,0.011664795577427285,0.013094252109913456,0.18295633757083105,0.35025007646527795,0.37569299113453125,46
0.17566191242234108,0.026564486948159237,0.1470719197113327,0.7456485242110904,17.336714196460314,15.59447372141888,0.49358183256149,0.6731113609958821,0.058798284951096166,0.05567543538528288,0.778205553820592,0.10757927553644663,0.13827430503727892,47
0.05448263546999673,0.19925869177368324,0.7663671177575009,0.7743515892680094,15.490945967533303,15.947341726709094,0.7325341039728523,0.3433748768442312,0.030699968841571675,0.08120063614613442,0.8547485852298355,0.4644210086043725,0.6383987050172544,48
0.7985117311582512,0.74872464433885,0.8031351598668509,0.8487127305888441,20.80161870201667,16.24871774546365,0.8440317407625618,0.5253834360161753,0.03234146339868197,0.05049309483288309,0.8188118667082206,0.8723101498429865,0.6605379595568699,49
0.4334048890787664,0.5673389665332339,0.147038048247305,0.40975847398073456,14.585081536465655,21.472195160631067,0.3427854950801088,0.567941959295918,0.02461683843895756,0.015617851166658836,0.2710458003708024,0.822339067143042,0.4510043678057142,50
0.7379220340456153,0.48045678620909255,0.6628319936765199,0.6601517072282641,19.50407237859454,18.458436581049483,0.45354384069079157,0.3813070331265762,0.04554164244107158,0.07571588406720331,0.22355714142604804,0.6658494008783439,0.26673454382423595,51
0.5315376708503773,0.40854806359962353,0.5796877198994436,0.046368283982409456,15.533179457650931,19.73187803765847,0.6433443574177424,0.2563931168575405,0.09208150949147265,0.03809502272329532,0.47583404459002965,0.3175402405291626,0.3325585661551741,52
0.6789926705005763,0.7423799882578116,0.34309152764036827,0.025372231398319053,13.673170440658783,16.47697598074115,0.18922611550585625,0.8778301591026398,0.02492353078518351,0.09638883727315359,0.6848180106931866,0.30636155119964803,0.46853144478440234,53
0.08247749964046105,0.5923219449294325,0.5751277130885892,0.3764913847410656,21.606111116740045,16.142529525426067,0.70272922910764,0.18419097980956728,0.0608171975018808,0.07732804900445217,0.8332146795890358,0.2518502776396892,0.8631807057133188,54
0.9515038225257154,0.34378060328636706,0.509765878376243,0.9072975715575504,13.365834197010344,20.69927925571367,0.6068790882158103,0.46171449145763244,0.05494205767846374,0.09833337874858851,0.5576074248462338,0.11343083708386163,0.4585527214091635,55
0.41961692904363446,0.5343557501578434,0.6840929807213856,0.2973666061672563,13.1977945969915,13.87397596528884,0.4963121209911737,0.6033888857460115,0.04562754465294872,0.032165045848364014,0.4716034444541687,0.11953270709903824,0.2637535339209407,56
0.7782071746825653,0.45746168334373827,0.6474190233364181,0.7189980634569496,20.176416195122066,21.255927607482622,0.4499565426989215,0.11889710030769517,0.0944230601263089,0.06237303910067292,0.5182204003473826,0.5704917350469797,0.3288163860997003,57
0.38888725998033946,0.4484212069640936,0.43094583331958214,0.2296800402446132,18.36608283742411,21.283643374054154,0.29676571892285825,0.4035788185546322,0.0854248676261192,0.03308361866456979,0.6675214237450692,0.2505563500382612,0.47443171806809237,58
0.3671096386641685,0.05708852171497486,0.10340612608007582,0.8264922800720083,16.68700439382763,15.10533896200978,0.4659746107125584,0.6022658109450851,0.016904804525381793,0.05738416778150612,0.735057400282568,0.42745977046498684,0.4774989189672233,59
0.10967056410486284,0.6652173919685787,0.044050664982283896,0.873309353264045,18.419732589920045,16.192473040284547,0.6412679172088731,0.30470329879452696,0.028036762514775153,0.03884330073178785,0.6405980069116718,0.5001994077387337,0.6556131501159067,60
0.16052331161849945,0.9869803661740015,0.37359262354042816,0.2637095055024113,12.17415226171898,17.41357992961348,0.11487417490959238,0.4635775228307396,0.059575861788854614,0.05566460682238577,0.5270519355134934,0.3172108624877289,0.437404935575171,61
0.2871126121686663,0.9895320358083528,0.5436736445171714,0.25151679629978707,15.755890901100237,20.79856088791481,0.8255583302341447,0.3199050039680895,0.0889800025459677,0.0900514082734016,0.8519649463089317,0.495753274130568,0.5387205136623363,62
0.4881343811564666,0.69817948713,0.5463185277880535,0.07268669286026619,19.135881796560064,13.791972360623218,0.9059416781490666,0.22854308131767934,0.05451792630471415,0.08982924263560434,0.14060861032723096,0.30874589145567827,0.5174197127103637,63
0.15663510200342487,0.9275471179584049,0.20934676504447938,0.3195853511894222,20.184406783935472,18.38216826357594,0.2640728576969304,0.12332801135499187,0.07676790457570992,0.04672692233103531,0.6495722026283967,0.4589372151643518,0.34987476347027,64
0.6035573691216092,0.9866173125632282,0.29367251653767124,0.24624774539218028,21.644045825156276,14.518826625122802,0.8685216027064622,0.8245360098345295,0.041242830500663054,0.06276275383697778,0.4370305666435611,0.6904387473024539,0.5467112479847118,65
0.044804121534100384,0.8540655205857591,0.650643800553865,0.4930428932655111,18.362585587511695,18.604960049784758,0.3635779963936109,0.5154276439182132,0.07832983216753518,0.08033670514466479,0.45854342916616153,0.8932655247950299,0.42809611022269756,66
0.3260883420693602,0.35338137508930056,0.25207601060931845,0.33164816198145614,14.508587055908336,17.991561150546488,0.47535881415482883,0.6478671030275776,0.06942403801599255,0.052901451833441,0.40036788366283904,0.4944061095924288,0.7730305391404578,67
0.5613308660642358,0.18914403091793733,0.48816467786709966,0.45766469912133795,19.317729417910122,15.836147159276319,0.8375619537135205,0.3000139920250404,0.07534563690170466,0.0611069030371531,0.4759858648542662,0.5036903872461116,0.12861139172520805,68
0.9163973099004166,0.6447302845719387,0.47047116263430105,0.16043678526357757,16.41283116940149,17.60181238049185,0.1845019935108307,0.5826102613627081,0.027096616599274467,0.028165087233957664,0.304135786988099,0.8673255180181362,0.7966303893018927,69
0.9498047080503241,0.38946094989409147,0.08341118338165451,0.6691010958086888,17.03482221224457,21.26762517033024,0.461623143873901,0.34768797549985836,0.04685637567708829,0.018188678536897932,0.7403554159151402,0.568855665387758,0.5857293380510838,70
0.4838668446491855,0.12399959538467248,0.05492767730743452,0.441337157463713,20.02197677472042,14.906601253813077,0.1772174799817699,0.1533759137823454,0.0903264359269919,0.07933505191414533,0.6305162581246694,0.6601667448352562,0.3505778510387816,71
0.2777594765624572,0.6866793065543688,0.4617521615261488,0.6407194701810102,18.42101829819051,17.396550445118358,0.5545217200790937,0.394438936723187,0.06843197097356755,0.09760627606927318,0.7158192445429276,0.7181468394052833,0.10992876186221154,72
0.23303942033462696,0.6069221269698519,0.8136963879548447,0.5444056606874622,19.03644490633755,12.545618047280584,0.8498366038451508,0.7272940840972564,0.02381741654776213,0.04259151348776747,0.214889327552618,0.8140379702071402,0.7280047904821937,73
0.15590003862505636,0.4744112302937384,0.1522049568451259,0.9011614008245578,19.45967750915598,14.428668892373757,0.9066486708396269,0.24752604547548998,0.0925790935022498,0.07269275985956804,0.1945500080539852,0.7972893501354757,0.6110919228694545,74
0.16660351269414975,0.2483819979724455,0.8618640647927442,0.187958827012225,18.220808165199923,12.463348039838118,0.5522622417594338,0.3671639555464504,0.055376083786841265,0.013647994937444409,0.5503093170273753,0.39526855569570507,0.3100396231380155,75
0.1916052149328063,0.04276627676168649,0.7594487130643325,0.04419766122176974,19.942131239156772,18.87806989796078,0.1313897898056687,0.6522907767520646,0.01754591415277991,0.014220694714556061,0.16730995749495373,0.6281648145578764,0.18409905942400748,76
0.7076830813449587,0.033566426629559,0.8152643849896938,0.7079710510650958,14.433216595227485,21.615849693524446,0.7678431485262398,0.5599478658187587,0.01843009719320394,0.025135713077147365,0.7335404935877196,0.2606284221278704,0.44485196721046594,77
0.17498792863123483,0.6498029065284128,0.3215386285752147,0.573021701449194,21.166509527610067,15.313837529087388,0.6350212356919245,0.667872231993013,0.08208590584280523,0.08719168660823931,0.5061471869634467,0.15604595539347282,0.6303898431394663,78
0.018144864614298116,0.10409859044187761,0.915495608038687,0.4087192764964466,12.021885819407824,21.96928072712192,0.781820841948308,0.6554296851991172,0.07946641165092291,0.04335874811384408,0.25680452558852657,0.4964015986924475,0.3019033495194068,79
0.5403474960741517,0.8728035633519154,0.6544480754224816,0.5470275787343157,18.345696060513024,12.496444722609496,0.27371518264017747,0.6726697980180653,0.03284864226458823,0.0586601279301906,0.3128693311184373,0.31455934180412154,0.6234796715103345,80
0.6818588394995725,0.651495194602117,0.6751937601863348,0.017678318357549513,14.55330626134058,15.23154500393137,0.7754236093161117,0.26220119717195844,0.027401046207421523,0.04384536292825713,0.694859418305974,0.23601423608573913,0.6046066897328796,81
0.8856651881424314,0.6150437982163312,0.8573515458598181,0.5257315990306665,14.232206870333297,14.779738365727962,0.11712139477846252,0.29596458434417205,0.053460098701502354,0.046860998089748904,0.464664664151463,0.2082362592730097,0.7353452808304034,82
0.8412740481869695,0.10037015378432569,0.33147005660745943,0.886933509490863,15.521993669523923,18.01784869073608,0.8296545230776899,0.7821979130078108,0.03667594576421604,0.061239353263828615,0.3918811847821567,0.5023649161865111,0.28459947948360204,83
0.8909489031948019,0.9716245997991966,0.9271766367057827,0.7906920663398923,15.394549770183215,15.391450400793191,0.505366776539895,0.6246918875558685,0.07507073036978774,0.011066126525114187,0.5498103136646358,0.6651227320516839,0.8259319990811674,84
0.4329115779669567,0.21314272430169073,0.49054502497803415,0.19687127560421547,12.198265431508085,18.962016150657547,0.8982517006913997,0.1703482912069808,0.052949131359286306,0.09720962381122616,0.808045487994207,0.32859233816802746,0.5895773579670275,85
0.7886473087807085,0.9766824667765586,0.9195924366028696,0.7636329802751293,18.06125776849607,16.40486651312738,0.4546160618090106,0.30891147417605647,0.09049842986355207,0.03790541244136103,0.6343753957113962,0.7543516105887841,0.36209924028375784,86
0.26427317001551776,0.5423172699591983,0.7242805573075413,0.23957956123340357,16.24076221527389,17.42814524294796,0.8868835034756598,0.18379831594462148,0.08677953094478767,0.06831409167421129,0.11154190170081102,0.5350130600569232,0.8964146240177666,87
0.7745269999347739,0.5183994965389399,0.49483185996227347,0.03099821367901852,17.611637130799195,16.553698936051973,0.6238209509668224,0.44244765831795607,0.08276768999693719,0.040523097291230284,0.7124753326357757,0.6156157425702303,0.35666804974568234,88
0.8443517387617202,0.13557645940147978,0.7578395399171484,0.3189486687994995,13.52335963625044,20.297266629635576,0.23127823245697418,0.22561898491251142,0.0432494557168161,0.012233082562166816,0.3967143433601825,0.5762213207093813,0.4112334534724712,89
0.6743202350408736,0.2720953156388746,0.8594820938575375,0.1571020347924145,20.351661710383723,15.955224902896916,0.12591789177074544,0.471336060818621,0.09075647124293727,0.06323604064036867,0.689925891744086,0.2607958296918568,0.24953538208987147,90
0.6316473443512916,0.2695197433287152,0.19841096958518895,0.6478765149709369,21.847648631538178,13.016616704243352,0.5635442153525625,0.5530699982179191,0.038500740404004356,0.030682885401824178,0.6801453341314069,0.4539732217995055,0.5125707416278359,91
0.5387646738829803,0.8502544668981702,0.32462918762308623,0.8127557672146898,18.13930254280725,12.968166515316101,0.7079761853995459,0.8995330940042885,0.02481188935737173,0.018734995410488245,0.3016402198411665,0.287561732972804,0.6838216456188819,92
0.7146866905679212,0.83217753009245,0.4022444406423885,0.7758561780140404,21.530450752683656,17.19020514487744,0.296120650192471,0.6963550524223683,0.02302362641758455,0.04683056860647694,0.7628799297058145,0.7124010348753342,0.13186141253807995,93
0.27468068355617314,0.66924169935797,0.5273698813746949,0.1494840342808711,20.146989882000426,21.739637006714695,0.8346897674697118,0.23641888600394834,0.06148430350953754,0.09998902218477579,0.28133716334751935,0.4136205760569961,0.29123899474114684,94
0.3541080778225283,0.20998379192178065,0.611451999025629,0.8224961220946928,18.538302270518834,17.914830780261127,0.5958910157229235,0.5746527001041597,0.03733365764392527,0.02142961310740479,0.1542383208533415,0.3587547816166844,0.8337549421312692,95
0.2716193007890136,0.5573610107267374,0.1877149797466675,0.5179936803057462,15.460848875208002,18.956533346904962,0.13391842888169284,0.7458396750382136,0.024590127774154084,0.03921691291590283,0.6527530469810341,0.13332796808441044,0.6457356726051755,96
0.1856192412764139,0.7345301864371673,0.7618924268370763,0.7841195156832492,21.213001527147544,15.389057589223608,0.207981187840409,0.30878586928069274,0.06253956434847481,0.047173776868647085,0.3595079688766707,0.7309852942080467,0.8346306718338599,97
0.5219841655907619,0.5309648391049708,0.0776230405432088,0.1690739249784853,17.077348933759975,13.61654700573166,0.7164482642307645,0.888815654285832,0.01344165801563955,0.05282202636987525,0.8725699030255466,0.13064180407395212,0.815277990685726,98
0.5598316414494153,0.6549611587917931,0.8731370550307269,0.3231981818939159,15.29043430709967,21.914968101519435,0.4351896941161031,0.8492802117805875,0.08860336616139848,0.05886530631921639,0.7424063729264497,0.406762641573959,0.796240559194303,99
0.5165375467227009,0.4173632544872947,0.034647864960641206,0.47226619348676724,13.908087121361145,18.47336923805304,0.7104355553038522,0.8863151552397929,0.09223933463634984,0.07595541957632075,0.20618988091524512,0.10998384043261923,0.11206957237417661,100
0.42865624360421517,0.38267134888709614,0.24651490354362485,0.9107634478242986,20.971265260840784,15.793232791049554,0.29310031306010886,0.7986001118328866,0.06632720704240708,0.052579131404186165,0.7580073692435669,0.8777332713318108,0.4343263436352849,101
0.7218546639241565,0.16463752906353352,0.9104648851282313,0.13022162972859555,14.430244468385709,13.024883707416182,0.7058062672437848,0.6642141643047444,0.030564429837532638,0.06023701899125228,0.4534979150372057,0.6162598526860721,0.600949255968123,102
0.49859318367717287,0.5645366055093785,0.20188562855919176,0.7161042208863753,17.104471785808144,16.912894478617268,0.8694141300474778,0.6232024394105249,0.03124409835926674,0.06511573874903703,0.26726574398479874,0.7428807116764958,0.5752781022276264,103
0.7270203823484177,0.2509188134846132,0.4370357628263486,0.42642851548422234,18.554382747090486,14.593909555104851,0.41301678214231274,0.795052266631651,0.07295750483492461,0.012797538279743335,0.7860452026102509,0.5629735816651723,0.5092132984525269,104
0.5397328382133451,0.6856493760041363,0.7353221268300308,0.05826754359919343,12.000312037280885,21.135324386247255,0.28016650864303744,0.2209085627311175,0.03856767780647395,0.04574532290296424,0.4430286919357699,0.43431080179711123,0.5753859798290177,105
0.4645384828604619,0.1897512937596042,0.8464101320636715,0.13462096797744552,21.781004876419857,13.211678415906078,0.6387391751782041,0.8660950877997957,0.06645557557449128,0.050026908697895514,0.2922769721410775,0.8302066044661334,0.3251074876410406,106
0.25104765491837955,0.780098669529711,0.39751542701919834,0.8968159722687402,14.079891475918805,18.798355442947695,0.7402067539367306,0.39218951846589667,0.022206289284165386,0.04098115253140996,0.5228392816219501,0.8814687122433345,0.8738034804403737,107
0.1110852131085175,0.55158760104046,0.5469844095571839,0.14873343231117112,13.414186574769444,15.84905696400192,0.7175213400055482,0.2715537404544972,0.08762965244010458,0.04840199984097595,0.764352343619273,0.2738047980079127,0.3472955540310698,108
0.5238427434989579,0.5458462475421294,0.7971369663345924,0.019000232781332074,17.30621299417409,17.319588941293475,0.9381171551022259,0.33330256746137343,0.09121594430469844,0.07124643226365691,0.5375273726131704,0.14029377883251318,0.38391991394146774,109
0.3106542329947896,0.4320490192451523,0.1509319105697008,0.3981058172753852,15.998710916000965,19.921749291800797,0.7325976720873958,0.8588324789724939,0.05415648033641994,0.058006288582199673,0.5185282499548121,0.5353182171095813,0.7150396339970977,110
0.4380602867483284,0.6511679579671225,0.6560431992257489,0.6291221118722081,12.879936653920199,13.323041041067283,0.5653681043738884,0.7325851188150589,0.03839051811121794,0.09648472220191362,0.21576134495626317,0.6405706254372749,0.5124175027348938,111
0.31436265023761323,0.16174907243741862,0.7653202897627213,0.43129770367707554,14.032379527116293,15.229094840103746,0.21999541938755773,0.7446336140407536,0.023909753674003838,0.06647632454796291,0.5678210630008289,0.8086944918012522,0.4953748218340358,112
0.22168509252957028,0.09853674135959536,0.6228174736562418,0.18616966424529807,20.657556654313076,17.555606372316273,0.6911303922548193,0.8713927489947765,0.04326661195870826,0.09364368292333551,0.642206711435957,0.3659274338363555,0.8290721627031974,113
0.05709307804029525,0.29142447787086007,0.038312466355283986,0.6832172915415244,16.58749880406372,15.024151170184812,0.7240617763622804,0.40237786676138854,0.020077750156595395,0.08395122386728227,0.2667502262170294,0.16195072373906183,0.40626102649522267,114
0.7206523010111361,0.16965255187217043,0.693004449337032,0.9160648036106971,19.9108522969592,17.91284914713849,0.48812309059372605,0.26794303076885373,0.09313243503958261,0.08167379818681168,0.8372664681505371,0.6932644815531618,0.1796750311035479,115
0.6239164266721253,0.597986360802884,0.8999128353089215,0.7774339924245981,19.11376027360292,17.280686812891496,0.5319752374745966,0.5653961840143092,0.08123929203616645,0.05918907405642003,0.7088489624951582,0.13222037088863411,0.5806908910920189,116
0.5759199581693613,0.13791941812042344,0.7416006112865062,0.189686823187335,16.65373615125724,13.648390845173276,0.3146603857869159,0.7665461116973193,0.09148382804096425,0.03288369379702617,0.6360423302763863,0.2931854521655306,0.32743392956830314,117
0.18820743231236617,0.16051957038669865,0.37153542170116255,0.8683374220419856,19.438728824542512,14.610589583368014,0.36500269697509047,0.5321179287594086,0.020585318420873938,0.019077823443047266,0.265349697039597,0.8898224357311968,0.4346221616525696,118
